[Header]																																																																																																															
GSGX Version	1.9.0																																																																																																														
Report Date	4.4.2013 12:24:09																																																																																																														
Project	40413																																																																																																														
Group Set	40413																																																																																																														
Analysis	040413_nonorm_nobkgd																																																																																																														
Normalization	none																																																																																																														
[Group Probe Profile]																																																																																																															
TargetID	ProbeID	9269324046_A.AVG_Signal	9269324046_A.MIN_Signal	9269324046_A.MAX_Signal	9269324046_A.NARRAYS	9269324046_A.ARRAY_STDEV	9269324046_A.BEAD_STDERR	9269324046_A.Avg_NBEADS	9269324046_A.Detection Pval	9269324046_B.AVG_Signal	9269324046_B.MIN_Signal	9269324046_B.MAX_Signal	9269324046_B.NARRAYS	9269324046_B.ARRAY_STDEV	9269324046_B.BEAD_STDERR	9269324046_B.Avg_NBEADS	9269324046_B.Detection Pval	9269324046_C.AVG_Signal	9269324046_C.MIN_Signal	9269324046_C.MAX_Signal	9269324046_C.NARRAYS	9269324046_C.ARRAY_STDEV	9269324046_C.BEAD_STDERR	9269324046_C.Avg_NBEADS	9269324046_C.Detection Pval	9269324046_D.AVG_Signal	9269324046_D.MIN_Signal	9269324046_D.MAX_Signal	9269324046_D.NARRAYS	9269324046_D.ARRAY_STDEV	9269324046_D.BEAD_STDERR	9269324046_D.Avg_NBEADS	9269324046_D.Detection Pval	9269324046_E.AVG_Signal	9269324046_E.MIN_Signal	9269324046_E.MAX_Signal	9269324046_E.NARRAYS	9269324046_E.ARRAY_STDEV	9269324046_E.BEAD_STDERR	9269324046_E.Avg_NBEADS	9269324046_E.Detection Pval	9269324046_F.AVG_Signal	9269324046_F.MIN_Signal	9269324046_F.MAX_Signal	9269324046_F.NARRAYS	9269324046_F.ARRAY_STDEV	9269324046_F.BEAD_STDERR	9269324046_F.Avg_NBEADS	9269324046_F.Detection Pval	9269324046_G.AVG_Signal	9269324046_G.MIN_Signal	9269324046_G.MAX_Signal	9269324046_G.NARRAYS	9269324046_G.ARRAY_STDEV	9269324046_G.BEAD_STDERR	9269324046_G.Avg_NBEADS	9269324046_G.Detection Pval	9269324046_H.AVG_Signal	9269324046_H.MIN_Signal	9269324046_H.MAX_Signal	9269324046_H.NARRAYS	9269324046_H.ARRAY_STDEV	9269324046_H.BEAD_STDERR	9269324046_H.Avg_NBEADS	9269324046_H.Detection Pval	9269324046_I.AVG_Signal	9269324046_I.MIN_Signal	9269324046_I.MAX_Signal	9269324046_I.NARRAYS	9269324046_I.ARRAY_STDEV	9269324046_I.BEAD_STDERR	9269324046_I.Avg_NBEADS	9269324046_I.Detection Pval	9269324046_J.AVG_Signal	9269324046_J.MIN_Signal	9269324046_J.MAX_Signal	9269324046_J.NARRAYS	9269324046_J.ARRAY_STDEV	9269324046_J.BEAD_STDERR	9269324046_J.Avg_NBEADS	9269324046_J.Detection Pval	9269324046_K.AVG_Signal	9269324046_K.MIN_Signal	9269324046_K.MAX_Signal	9269324046_K.NARRAYS	9269324046_K.ARRAY_STDEV	9269324046_K.BEAD_STDERR	9269324046_K.Avg_NBEADS	9269324046_K.Detection Pval	9269324046_L.AVG_Signal	9269324046_L.MIN_Signal	9269324046_L.MAX_Signal	9269324046_L.NARRAYS	9269324046_L.ARRAY_STDEV	9269324046_L.BEAD_STDERR	9269324046_L.Avg_NBEADS	9269324046_L.Detection Pval	SPECIES	SOURCE	SEARCH_KEY	TRANSCRIPT	ILMN_GENE	SOURCE_REFERENCE_ID	REFSEQ_ID	UNIGENE_ID	ENTREZ_GENE_ID	GI	ACCESSION	SYMBOL	PROTEIN_PRODUCT	PROBE_ID
ADAM21	2690368	110.1	110.1	110.1	1	NaN	4.07	26	0.36104	104.7	104.7	104.7	1	NaN	4.062	28	0.65195	100.8	100.8	100.8	1	NaN	4.49	16	0.88312	110.1	110.1	110.1	1	NaN	4.417	24	0.37922	100.7	100.7	100.7	1	NaN	3.397	24	0.8987	111.7	111.7	111.7	1	NaN	3.525	24	0.44416	107.3	107.3	107.3	1	NaN	4.283	24	0.4013	111.9	111.9	111.9	1	NaN	4.639	12	0.45195	108.1	108.1	108.1	1	NaN	3.839	19	0.6974	107.1	107.1	107.1	1	NaN	3.509	26	0.63247	102.7	102.7	102.7	1	NaN	1.802	11	0.65714	102.4	102.4	102.4	1	NaN	4.682	19	0.78961	Homo sapiens	RefSeq	NM_003813.2	ILMN_29533	ADAM21	NM_003813.2	NM_003813.2		8747	15812182	NM_003813.2	ADAM21	NP_003804.1	ILMN_1812112
ADAM21P	5310202	117.4	117.4	117.4	1	NaN	3.953	28	0.13506	99.8	99.8	99.8	1	NaN	2.562	24	0.8974	104.8	104.8	104.8	1	NaN	3.927	20	0.70519	105.9	105.9	105.9	1	NaN	3.476	26	0.61688	105.5	105.5	105.5	1	NaN	3.316	20	0.68571	102.4	102.4	102.4	1	NaN	2.909	22	0.9039	106.6	106.6	106.6	1	NaN	3.801	22	0.43896	106.1	106.1	106.1	1	NaN	3.37	25	0.78052	108.1	108.1	108.1	1	NaN	3.805	17	0.6961	102.2	102.2	102.2	1	NaN	4.609	18	0.86104	106.1	106.1	106.1	1	NaN	3.069	19	0.42727	103.3	103.3	103.3	1	NaN	4.29	19	0.75325	Homo sapiens	RefSeq	NR_003951.1	ILMN_345835	ADAM21P	NR_003951.1	NR_003951.1		145241	158186694	NR_003951.1	ADAM21P		ILMN_3241313
ADAM22	1470039	99.8	99.8	99.8	1	NaN	3.61	20	0.9026	101.9	101.9	101.9	1	NaN	3.438	21	0.81039	104	104	104	1	NaN	3.868	21	0.74935	108.6	108.6	108.6	1	NaN	5.537	19	0.45455	104.6	104.6	104.6	1	NaN	2.339	24	0.74156	114.5	114.5	114.5	1	NaN	5.186	15	0.30779	98	98	98	1	NaN	3.024	24	0.9026	102.6	102.6	102.6	1	NaN	3.963	17	0.90519	108.1	108.1	108.1	1	NaN	4.084	31	0.6987	102.4	102.4	102.4	1	NaN	3.087	27	0.85844	105.8	105.8	105.8	1	NaN	3.334	31	0.45065	94.8	94.8	94.8	1	NaN	5.274	14	0.97662	Homo sapiens	RefSeq	NM_004194.2	ILMN_15977	ADAM22	NM_021723.2	NM_021723.2		53616	21536387	NM_021723.2	ADAM22	NP_068369.1	ILMN_1675210
ADAM22	2490255	110.1	110.1	110.1	1	NaN	3.46	23	0.36234	117	117	117	1	NaN	3.857	19	0.13247	106.5	106.5	106.5	1	NaN	4.353	16	0.6	106.6	106.6	106.6	1	NaN	3.928	14	0.57273	110.1	110.1	110.1	1	NaN	6.762	16	0.38571	105.8	105.8	105.8	1	NaN	3.448	11	0.77532	113.3	113.3	113.3	1	NaN	5.938	16	0.14416	115.8	115.8	115.8	1	NaN	3.103	33	0.28052	119.3	119.3	119.3	1	NaN	4.874	18	0.16623	115.8	115.8	115.8	1	NaN	3.446	21	0.22857	116.1	116.1	116.1	1	NaN	4.884	23	0.08182	111.6	111.6	111.6	1	NaN	4.375	17	0.31429	Homo sapiens	RefSeq	NM_021722.2	ILMN_9062	ADAM22	NM_021722.2	NM_021722.2		53616	21536385	NM_021722.2	ADAM22	NP_068368.2	ILMN_1706302
ADAM22	7400600	103.6	103.6	103.6	1	NaN	4.254	24	0.72987	103.4	103.4	103.4	1	NaN	2.601	19	0.73636	105.5	105.5	105.5	1	NaN	2.352	29	0.66234	100.1	100.1	100.1	1	NaN	3.575	27	0.9026	97.9	97.9	97.9	1	NaN	3.433	16	0.95455	104.2	104.2	104.2	1	NaN	3.249	20	0.82338	102.4	102.4	102.4	1	NaN	2.776	17	0.70779	105.3	105.3	105.3	1	NaN	3.866	27	0.81299	103.3	103.3	103.3	1	NaN	3.808	23	0.8987	105.4	105.4	105.4	1	NaN	3.256	29	0.72078	95.7	95.7	95.7	1	NaN	3.035	21	0.97143	108.2	108.2	108.2	1	NaN	2.812	28	0.48182	Homo sapiens	RefSeq	NM_021721.2	ILMN_8239	ADAM22	NM_021721.2	NM_021721.2		53616	21536384	NM_021721.2	ADAM22	NP_068367.1	ILMN_2351754
ADAM23	110731	100.4	100.4	100.4	1	NaN	2.581	22	0.88052	106.9	106.9	106.9	1	NaN	3.994	24	0.52987	96.7	96.7	96.7	1	NaN	2.522	31	0.97532	101.4	101.4	101.4	1	NaN	3.856	21	0.84416	97.8	97.8	97.8	1	NaN	2.455	24	0.95455	100.1	100.1	100.1	1	NaN	2.834	16	0.96364	102.7	102.7	102.7	1	NaN	2.308	19	0.67532	102.6	102.6	102.6	1	NaN	3.893	20	0.9026	110.9	110.9	110.9	1	NaN	2.566	20	0.55455	107.5	107.5	107.5	1	NaN	5.364	18	0.60909	107.7	107.7	107.7	1	NaN	4.556	14	0.35195	108.1	108.1	108.1	1	NaN	4.366	19	0.48312	Homo sapiens	RefSeq	NM_003812.2	ILMN_30039	ADAM23	NM_003812.2	NM_003812.2		8745	73765550	NM_003812.2	ADAM23	NP_003803.1	ILMN_2060086
ADAM28	290451	105.5	105.5	105.5	1	NaN	2.528	17	0.61558	93.3	93.3	93.3	1	NaN	3.359	18	0.99221	101.8	101.8	101.8	1	NaN	3.617	19	0.84675	104.6	104.6	104.6	1	NaN	3.769	24	0.68831	110.1	110.1	110.1	1	NaN	3.88	22	0.38442	108.8	108.8	108.8	1	NaN	3.673	13	0.62078	99.5	99.5	99.5	1	NaN	3.575	26	0.85065	105.3	105.3	105.3	1	NaN	2.673	23	0.81299	105.9	105.9	105.9	1	NaN	3.248	30	0.81688	110.6	110.6	110.6	1	NaN	4.995	23	0.44026	99	99	99	1	NaN	3.543	23	0.86753	111.4	111.4	111.4	1	NaN	5.145	22	0.32208	Homo sapiens	RefSeq	NM_021777.2	ILMN_4121	ADAM28	NM_021777.3	NM_021777.3		10863	98985829	NM_021777.3	ADAM28	NP_068547.2	ILMN_1664236
ADAM28	6180491	151.4	151.4	151.4	1	NaN	19.07	9	0	127.5	127.5	127.5	1	NaN	4.69	17	0.02078	119.5	119.5	119.5	1	NaN	4.175	21	0.0961	118	118	118	1	NaN	5.114	19	0.0974	111.6	111.6	111.6	1	NaN	4.799	19	0.31429	131.1	131.1	131.1	1	NaN	4.124	24	0.02597	114	114	114	1	NaN	4.239	14	0.12338	116.8	116.8	116.8	1	NaN	3.783	11	0.24545	130.7	130.7	130.7	1	NaN	5.155	23	0.02078	124.1	124.1	124.1	1	NaN	4.402	18	0.05714	124.6	124.6	124.6	1	NaN	7.796	17	0.01688	119.1	119.1	119.1	1	NaN	4.781	23	0.09351	Homo sapiens	RefSeq	NM_021777.2	ILMN_4121	ADAM28	NM_021777.3	NM_021777.3		10863	98985829	NM_021777.3	ADAM28	NP_068547.2	ILMN_1664631
ADAM28	7330333	90.9	90.9	90.9	1	NaN	2.827	14	0.9987	104	104	104	1	NaN	3.481	24	0.6987	103.1	103.1	103.1	1	NaN	5.055	16	0.79091	109.7	109.7	109.7	1	NaN	3.092	31	0.39351	104	104	104	1	NaN	2.992	20	0.76883	105.4	105.4	105.4	1	NaN	2.977	26	0.79221	101.2	101.2	101.2	1	NaN	2.536	25	0.76753	110.4	110.4	110.4	1	NaN	3.487	18	0.52987	112.5	112.5	112.5	1	NaN	3.802	23	0.46623	106.2	106.2	106.2	1	NaN	2.602	19	0.67922	99.3	99.3	99.3	1	NaN	2.811	20	0.85195	109	109	109	1	NaN	3.689	21	0.43636	Homo sapiens	RefSeq	NM_014265.3	ILMN_164717	ADAM28	NM_014265.4	NM_014265.4		10863	98985827	NM_014265.4	ADAM28	NP_055080.2	ILMN_1802100
ADAM29	1770672	116.3	116.3	116.3	1	NaN	4.343	13	0.15974	113.4	113.4	113.4	1	NaN	3.48	13	0.20519	109.1	109.1	109.1	1	NaN	6.366	10	0.43766	114.9	114.9	114.9	1	NaN	4.748	18	0.17922	131.4	131.4	131.4	1	NaN	7.007	14	0.01169	120.5	120.5	120.5	1	NaN	6.479	16	0.11948	109.6	109.6	109.6	1	NaN	3.561	17	0.27403	134.8	134.8	134.8	1	NaN	10.078	15	0.01688	114.6	114.6	114.6	1	NaN	4.611	18	0.36494	121.2	121.2	121.2	1	NaN	3.806	18	0.09351	110.6	110.6	110.6	1	NaN	3.779	18	0.22078	104	104	104	1	NaN	2.665	15	0.71429	Homo sapiens	RefSeq	NM_014269.3	ILMN_175574	ADAM29	NM_014269.3	NM_014269.3		11086	73765551	NM_014269.3	ADAM29	NP_055084.3	ILMN_2194158
ADAM30	830601	120.5	120.5	120.5	1	NaN	4.585	14	0.08312	126.5	126.5	126.5	1	NaN	5.719	17	0.02208	118.5	118.5	118.5	1	NaN	4.39	24	0.11299	119.5	119.5	119.5	1	NaN	6.156	25	0.07922	111.9	111.9	111.9	1	NaN	3.662	18	0.30649	124.9	124.9	124.9	1	NaN	8.713	18	0.05844	123.7	123.7	123.7	1	NaN	5.198	24	0.02078	124.6	124.6	124.6	1	NaN	4.355	22	0.07273	124	124	124	1	NaN	4.458	15	0.07273	121	121	121	1	NaN	4.849	20	0.09481	115.3	115.3	115.3	1	NaN	4.515	15	0.1	117.4	117.4	117.4	1	NaN	3.994	18	0.13247	Homo sapiens	RefSeq	NM_021794.2	ILMN_4470	ADAM30	NM_021794.2	NM_021794.2		11085	31881769	NM_021794.2	ADAM30	NP_068566.2	ILMN_2100871
ADAM32	5050328	100.3	100.3	100.3	1	NaN	3.217	16	0.88831	107.6	107.6	107.6	1	NaN	4.488	22	0.48312	111.6	111.6	111.6	1	NaN	2.606	20	0.2961	120	120	120	1	NaN	4.397	31	0.07662	107.1	107.1	107.1	1	NaN	3.431	16	0.57922	109.9	109.9	109.9	1	NaN	2.299	16	0.55325	109.7	109.7	109.7	1	NaN	2.589	27	0.27403	112.4	112.4	112.4	1	NaN	3.271	19	0.42857	124	124	124	1	NaN	7.07	19	0.07273	113.1	113.1	113.1	1	NaN	2.583	25	0.32468	101.4	101.4	101.4	1	NaN	3.031	23	0.73506	109.3	109.3	109.3	1	NaN	4.701	17	0.42468	Homo sapiens	RefSeq	XM_940500.1	ILMN_18807	ADAM32	NM_145004.5	NM_145004.5		203102	148664237	NM_145004.5	ADAM32	NP_659441.3	ILMN_1806841
ADAM32	5860541	113.9	113.9	113.9	1	NaN	6.369	19	0.21169	106.3	106.3	106.3	1	NaN	4.497	22	0.56234	107	107	107	1	NaN	6.873	16	0.54935	110.4	110.4	110.4	1	NaN	3.128	18	0.35974	111.1	111.1	111.1	1	NaN	3.586	25	0.33896	113.9	113.9	113.9	1	NaN	6.153	15	0.34026	107.2	107.2	107.2	1	NaN	2.777	24	0.40519	110.1	110.1	110.1	1	NaN	3.428	26	0.54805	109.2	109.2	109.2	1	NaN	2.958	19	0.64026	110.6	110.6	110.6	1	NaN	3.844	20	0.44286	99.1	99.1	99.1	1	NaN	3.721	16	0.86104	103.5	103.5	103.5	1	NaN	3.047	17	0.73766	Homo sapiens	RefSeq	NM_145004.4	ILMN_18807	ADAM32	NM_145004.5	NM_145004.5		203102	148664237	NM_145004.5	ADAM32	NP_659441.3	ILMN_1798045
ADAM32	6450164	106.8	106.8	106.8	1	NaN	3.955	26	0.55065	105.7	105.7	105.7	1	NaN	7.538	11	0.6	113.9	113.9	113.9	1	NaN	3.601	18	0.22078	110	110	110	1	NaN	4.373	20	0.38312	107.3	107.3	107.3	1	NaN	3.1	17	0.57143	111.9	111.9	111.9	1	NaN	3.947	21	0.43506	103.3	103.3	103.3	1	NaN	3.941	21	0.64545	104.4	104.4	104.4	1	NaN	5.951	18	0.85455	111.6	111.6	111.6	1	NaN	3.563	30	0.51169	114.8	114.8	114.8	1	NaN	3.888	15	0.25844	107.7	107.7	107.7	1	NaN	4.59	20	0.35065	120.8	120.8	120.8	1	NaN	6.366	19	0.06883	Homo sapiens	RefSeq	NM_145004.4	ILMN_18807	ADAM32	NM_145004.4	NM_145004.4		203102	40316951	NM_145004.4	ADAM32	NP_659441.2	ILMN_2293012
ADAM32	7550491	110.6	110.6	110.6	1	NaN	3.357	24	0.33377	113.6	113.6	113.6	1	NaN	3.236	26	0.1987	116.9	116.9	116.9	1	NaN	4.479	15	0.14675	115.2	115.2	115.2	1	NaN	3.829	27	0.17013	110.9	110.9	110.9	1	NaN	3.34	15	0.34675	116.8	116.8	116.8	1	NaN	4.719	17	0.20909	120.6	120.6	120.6	1	NaN	6.807	20	0.03506	116.9	116.9	116.9	1	NaN	3.679	22	0.24026	132.3	132.3	132.3	1	NaN	6.122	25	0.01688	113.2	113.2	113.2	1	NaN	4.345	14	0.31948	124.6	124.6	124.6	1	NaN	5.083	26	0.01688	121.1	121.1	121.1	1	NaN	6.241	13	0.06623	Homo sapiens	RefSeq	XM_940500.1	ILMN_138164	ADAM32	XM_940500.1	XM_940500.1		203102	89028614	XM_940500.1	ADAM32	XP_945593.1	ILMN_1703383
ADAM33	1440224	103.9	103.9	103.9	1	NaN	4.35	20	0.71818	100.8	100.8	100.8	1	NaN	3.46	16	0.86753	105.8	105.8	105.8	1	NaN	3.558	22	0.64416	110.6	110.6	110.6	1	NaN	4.203	23	0.34935	111.7	111.7	111.7	1	NaN	3.376	30	0.31039	105.4	105.4	105.4	1	NaN	2.989	16	0.79221	109.1	109.1	109.1	1	NaN	4.576	19	0.2987	110.6	110.6	110.6	1	NaN	3.141	30	0.51558	114.8	114.8	114.8	1	NaN	3.464	29	0.35325	99.7	99.7	99.7	1	NaN	2.812	22	0.93636	111.8	111.8	111.8	1	NaN	4.159	20	0.18571	109.9	109.9	109.9	1	NaN	3.618	20	0.38701	Homo sapiens	RefSeq	NM_025220.2	ILMN_22414	ADAM33	NM_025220.2	NM_025220.2		80332	24041037	NM_025220.2	ADAM33	NP_079496.1	ILMN_1651657
ADAM33	3420025	104.2	104.2	104.2	1	NaN	4.818	18	0.7026	104.5	104.5	104.5	1	NaN	3.949	16	0.66623	107.6	107.6	107.6	1	NaN	4.587	20	0.52078	110.9	110.9	110.9	1	NaN	3.026	19	0.33636	116.2	116.2	116.2	1	NaN	2.666	23	0.16234	109.8	109.8	109.8	1	NaN	5.613	17	0.56104	111.7	111.7	111.7	1	NaN	4.12	25	0.1961	114.1	114.1	114.1	1	NaN	3.179	20	0.33896	120.1	120.1	120.1	1	NaN	5.917	15	0.15325	112.5	112.5	112.5	1	NaN	3.38	17	0.35065	98.3	98.3	98.3	1	NaN	2.468	21	0.90649	104.5	104.5	104.5	1	NaN	3.483	20	0.68961	Homo sapiens	RefSeq	NM_153202.1	ILMN_15647	ADAM33	NM_153202.1	NM_153202.1		80332	24041039	NM_153202.1	ADAM33	NP_694882.1	ILMN_1671297
ADAM3A	1170390	99.2	99.2	99.2	1	NaN	3.588	19	0.91948	96	96	96	1	NaN	3.16	17	0.97532	105.1	105.1	105.1	1	NaN	4.105	15	0.68052	111.7	111.7	111.7	1	NaN	3.933	23	0.3013	111.4	111.4	111.4	1	NaN	4.407	21	0.32208	109.2	109.2	109.2	1	NaN	5.83	20	0.5974	105	105	105	1	NaN	3.942	19	0.53506	114.6	114.6	114.6	1	NaN	5.911	17	0.32078	105.9	105.9	105.9	1	NaN	3.642	21	0.81688	103.8	103.8	103.8	1	NaN	3.477	13	0.79351	98.9	98.9	98.9	1	NaN	3.102	18	0.86883	113.1	113.1	113.1	1	NaN	6.32	17	0.24935	Homo sapiens	RefSeq	XM_498330.2	ILMN_24129	ADAM3A	NR_001569.1	NR_001569.1		1587	35215293	NR_001569.1	ADAM3A		ILMN_1669486
ADAM3A	1430241	111	111	111	1	NaN	5.084	12	0.31558	101	101	101	1	NaN	4.576	21	0.85844	105.8	105.8	105.8	1	NaN	3.166	12	0.64545	107.1	107.1	107.1	1	NaN	3.44	28	0.55195	111.7	111.7	111.7	1	NaN	5.415	15	0.31429	109.3	109.3	109.3	1	NaN	3.985	19	0.58961	105.7	105.7	105.7	1	NaN	3.633	27	0.48961	112.5	112.5	112.5	1	NaN	4.471	25	0.42468	104.4	104.4	104.4	1	NaN	2.955	21	0.86753	107.8	107.8	107.8	1	NaN	5.395	12	0.59091	113	113	113	1	NaN	5.214	19	0.15325	102	102	102	1	NaN	3.052	21	0.81429	Homo sapiens	RefSeq	NR_001569.1	ILMN_24129	ADAM3A	NR_001569.1	NR_001569.1		1587	35215293	NR_001569.1	ADAM3A		ILMN_1795204
ADAM3A	4150292	111.7	111.7	111.7	1	NaN	5.849	17	0.28701	107.9	107.9	107.9	1	NaN	4.106	20	0.45974	105.4	105.4	105.4	1	NaN	3.089	22	0.66494	107.1	107.1	107.1	1	NaN	4.663	21	0.54805	112.9	112.9	112.9	1	NaN	3.18	26	0.26234	116.6	116.6	116.6	1	NaN	3.7	25	0.21299	103.7	103.7	103.7	1	NaN	3.406	25	0.61558	106.9	106.9	106.9	1	NaN	2.906	24	0.73896	112.6	112.6	112.6	1	NaN	5.307	24	0.46104	110.1	110.1	110.1	1	NaN	5.243	18	0.47273	108	108	108	1	NaN	4.394	16	0.34416	105	105	105	1	NaN	5.303	17	0.65974	Homo sapiens	RefSeq	NR_001569.1	ILMN_24129	ADAM3A	NR_001569.1	NR_001569.1		1587	35215293	NR_001569.1	ADAM3A		ILMN_2223911
ADAM5	1770082	120.2	120.2	120.2	1	NaN	6.063	27	0.08571	100	100	100	1	NaN	3.401	22	0.89481	104.8	104.8	104.8	1	NaN	4.572	22	0.7026	104.5	104.5	104.5	1	NaN	3.751	23	0.69091	103.5	103.5	103.5	1	NaN	2.796	24	0.79481	101.2	101.2	101.2	1	NaN	5.063	14	0.94026	106.9	106.9	106.9	1	NaN	3.384	20	0.42338	102.5	102.5	102.5	1	NaN	3.309	25	0.90519	103.6	103.6	103.6	1	NaN	3.19	18	0.89351	99.4	99.4	99.4	1	NaN	2.731	15	0.94545	101.7	101.7	101.7	1	NaN	3.495	22	0.72078	105	105	105	1	NaN	4.022	22	0.65974	Homo sapiens	RefSeq	XR_001283.1	ILMN_137871	ADAM5	XR_001283.1	XR_001283.1		255926	89028556	XR_001283.1	ADAM5		ILMN_1685531
ADAM5	3850379	119.1	119.1	119.1	1	NaN	7.256	16	0.1039	106.5	106.5	106.5	1	NaN	5.006	20	0.55065	100.6	100.6	100.6	1	NaN	3.536	24	0.88571	104	104	104	1	NaN	3.722	28	0.71688	102.9	102.9	102.9	1	NaN	4.458	20	0.82468	105.2	105.2	105.2	1	NaN	4.071	24	0.79221	111.9	111.9	111.9	1	NaN	4.864	20	0.19351	110.7	110.7	110.7	1	NaN	2.539	14	0.50649	110.7	110.7	110.7	1	NaN	4.795	16	0.56104	108.4	108.4	108.4	1	NaN	3.099	25	0.55455	101.5	101.5	101.5	1	NaN	5.633	16	0.73117	107.7	107.7	107.7	1	NaN	2.918	11	0.50909	Homo sapiens	RefSeq	XR_001286.1	ILMN_137807	ADAM5	XR_001286.1	XR_001286.1		255926	89028550	XR_001286.1	ADAM5		ILMN_1764554
ADAM5P	540195	96.4	96.4	96.4	1	NaN	3.92	21	0.97532	109.9	109.9	109.9	1	NaN	6.269	21	0.34675	99.6	99.6	99.6	1	NaN	3.546	16	0.91688	108.7	108.7	108.7	1	NaN	3.351	17	0.44545	102.9	102.9	102.9	1	NaN	3.298	15	0.82468	103.7	103.7	103.7	1	NaN	2.907	20	0.85455	93.6	93.6	93.6	1	NaN	2.675	17	0.98052	105.8	105.8	105.8	1	NaN	4.768	18	0.79221	103.2	103.2	103.2	1	NaN	2.469	21	0.9026	122.9	122.9	122.9	1	NaN	5.381	23	0.06623	96.7	96.7	96.7	1	NaN	4.169	21	0.94805	101.4	101.4	101.4	1	NaN	3.993	14	0.83506	Homo sapiens	RefSeq	NR_001448.1	ILMN_8321	ADAM5P	NR_001448.1	NR_001448.1		255926	32452934	NR_001448.1	ADAM5P		ILMN_2302214
ADAM6	6480634	113.2	113.2	113.2	1	NaN	3.875	21	0.23377	108.4	108.4	108.4	1	NaN	3.647	31	0.42597	119.8	119.8	119.8	1	NaN	6.086	29	0.09091	115.5	115.5	115.5	1	NaN	4.09	27	0.16364	112.7	112.7	112.7	1	NaN	3.202	25	0.26623	107.1	107.1	107.1	1	NaN	4.38	22	0.71948	103.8	103.8	103.8	1	NaN	2.902	20	0.61299	123.7	123.7	123.7	1	NaN	5.315	23	0.08701	115.7	115.7	115.7	1	NaN	5.672	24	0.2987	111.4	111.4	111.4	1	NaN	4.049	22	0.40909	101	101	101	1	NaN	3.474	17	0.74675	107.3	107.3	107.3	1	NaN	3.343	24	0.53896	Homo sapiens	RefSeq	NR_002224.1	ILMN_18291	ADAM6	NR_002224.1	NR_002224.1		8755	61175212	NR_002224.1	ADAM6		ILMN_1783312
ADAM6	7040601	124.2	124.2	124.2	1	NaN	5.798	18	0.03896	116.3	116.3	116.3	1	NaN	4.527	26	0.14026	104.5	104.5	104.5	1	NaN	4.138	23	0.72987	114.4	114.4	114.4	1	NaN	4.083	26	0.18571	112.1	112.1	112.1	1	NaN	3.69	20	0.2974	126.5	126.5	126.5	1	NaN	3.034	15	0.04805	107.5	107.5	107.5	1	NaN	2.808	21	0.38701	111.2	111.2	111.2	1	NaN	4.816	19	0.48831	116.7	116.7	116.7	1	NaN	4.701	21	0.24545	123.2	123.2	123.2	1	NaN	6.102	21	0.06364	111.9	111.9	111.9	1	NaN	2.875	25	0.18182	111.2	111.2	111.2	1	NaN	5.324	23	0.33117	Homo sapiens	RefSeq	NR_002224.1	ILMN_18291	ADAM6	NR_002224.1	NR_002224.1		8755	61175212	NR_002224.1	ADAM6		ILMN_2143210
ADAM7	1260424	108.6	108.6	108.6	1	NaN	3.716	24	0.46494	106.5	106.5	106.5	1	NaN	3.12	27	0.55584	113.6	113.6	113.6	1	NaN	2.796	23	0.22987	108.1	108.1	108.1	1	NaN	3.139	22	0.48182	108.8	108.8	108.8	1	NaN	3.286	29	0.46753	116.8	116.8	116.8	1	NaN	2.574	23	0.20909	98.8	98.8	98.8	1	NaN	4.07	18	0.87532	116	116	116	1	NaN	4.239	23	0.27403	109.2	109.2	109.2	1	NaN	3.999	16	0.64545	111.2	111.2	111.2	1	NaN	4.664	25	0.41948	107.6	107.6	107.6	1	NaN	2.934	26	0.35455	113.2	113.2	113.2	1	NaN	3.225	25	0.24675	Homo sapiens	RefSeq	NM_003817.1	ILMN_18196	ADAM7	NM_003817.2	NM_003817.2		8756	114326452	NM_003817.2	ADAM7	NP_003808.2	ILMN_1750294
ADAM8	780725	131.2	131.2	131.2	1	NaN	6.893	24	0.00909	127.3	127.3	127.3	1	NaN	4.079	27	0.02078	134.9	134.9	134.9	1	NaN	5.017	24	0.00909	129.5	129.5	129.5	1	NaN	3.072	25	0.02338	164.5	164.5	164.5	1	NaN	6.88	30	0	135.6	135.6	135.6	1	NaN	3.655	34	0.01299	119.4	119.4	119.4	1	NaN	2.631	22	0.04156	140.7	140.7	140.7	1	NaN	5.242	26	0.0039	136.9	136.9	136.9	1	NaN	4.344	21	0.00909	123.4	123.4	123.4	1	NaN	3.669	25	0.06364	118.3	118.3	118.3	1	NaN	3.212	25	0.05065	136.9	136.9	136.9	1	NaN	6.197	19	0.01039	Homo sapiens	RefSeq	NM_001109.2	ILMN_174166	ADAM8	NM_001109.3	NM_001109.3		101	89363018	NM_001109.3	ADAM8	NP_001100.2	ILMN_1708348
